idx,bias_type,direction,score_more,score_less,n_shared_more,n_shared_less,norm_more,norm_less
269,gender,antistereo,-14.12131617590785,-14.746351566165686,11,11,-1.2837560159916228,-1.3405774151059715
270,gender,stereo,-20.56329695461318,-21.01030876347795,9,9,-2.2848107727347977,-2.3344787514975502
271,religion,stereo,-11.064530823379755,-9.728887133300304,8,8,-1.3830663529224694,-1.216110891662538
272,nationality,stereo,-27.70837518386088,-29.77465310319667,21,21,-1.3194464373267085,-1.4178406239617463
273,physical-appearance,stereo,-28.728404093533754,-30.780811581760645,14,14,-2.0520288638238395,-2.198629398697189
274,race-color,stereo,-66.09690289478749,-71.99532499723136,17,17,-3.888053111458088,-4.235019117484198
275,religion,stereo,-34.8629749417305,-37.643621768802404,16,16,-2.178935933858156,-2.3527263605501503
276,race-color,stereo,-19.571525290608406,-20.3179128668271,12,12,-1.630960440884034,-1.693159405568925
277,race-color,stereo,-15.159635782241821,-17.338939681649208,7,7,-2.1656622546059743,-2.476991383092744
278,race-color,stereo,-20.690593136416283,-18.49087301880354,13,13,-1.5915840874166371,-1.4223748476002724
279,race-color,stereo,-47.44478204473853,-45.70131550170481,15,15,-3.1629854696492354,-3.0467543667803207
280,race-color,stereo,-57.780470138415694,-59.19322846643627,26,26,-2.2223257745544496,-2.276662633324472
281,socioeconomic,stereo,-37.473890646360815,-36.61348507925868,16,16,-2.342118165397551,-2.2883428174536675
282,religion,stereo,-24.401792218035553,-22.231138299044687,11,11,-2.2183447470941413,-2.021012572640426
283,religion,stereo,-44.74151838570833,-42.37591503560543,11,11,-4.067410762337121,-3.8523559123277664
284,race-color,stereo,-47.181319911032915,-48.91971665248275,13,13,-3.6293323008486857,-3.7630551271140575
285,race-color,stereo,-58.74044688465074,-58.68382930429652,20,20,-2.937022344232537,-2.934191465214826
286,disability,stereo,-30.280956360453274,-25.93657433037879,24,24,-1.2617065150188864,-1.0806905970991163
287,gender,stereo,-21.52398754726164,-23.829180972650647,12,12,-1.79366562893847,-1.9857650810542207
288,gender,antistereo,-53.22514472901821,-51.04023163020611,17,17,-3.130890866412836,-3.002366566482712
289,race-color,stereo,-55.9767858030973,-55.92928473826032,18,18,-3.1098214335054055,-3.1071824854589067
290,age,stereo,-38.03893480449915,-42.286956161260605,23,23,-1.6538667306303978,-1.8385633113591566
291,age,stereo,-44.14640988035126,-44.58130827171453,19,19,-2.3234952568605927,-2.3463846458797124
292,gender,stereo,-28.19136362119025,-28.402783363846538,20,20,-1.4095681810595124,-1.420139168192327
293,physical-appearance,stereo,-28.39888098835945,-29.087016828358173,8,8,-3.5498601235449314,-3.6358771035447717
294,race-color,stereo,-43.52975903544575,-43.717848050408065,20,20,-2.1764879517722875,-2.185892402520403
295,race-color,stereo,-30.24195688450709,-30.301242369576357,14,14,-2.160139777464792,-2.1643744549697397
296,race-color,stereo,-45.05351849645376,-45.22531466931105,25,25,-1.8021407398581504,-1.8090125867724418
297,nationality,stereo,-29.568314243108034,-30.06828345032409,18,18,-1.642684124617113,-1.6704601916846715
298,race-color,stereo,-51.19727489352226,-50.423502177000046,11,11,-4.654297717592933,-4.58395474336364
299,gender,antistereo,-72.3975356201845,-70.95401642093566,29,29,-2.4964667455236036,-2.4466902214115747
300,race-color,stereo,-17.143911115592346,-17.949439343065023,7,7,-2.449130159370335,-2.5642056204378605
301,sexual-orientation,stereo,-36.17964506614953,-37.73214225098491,22,22,-1.6445293211886152,-1.7150973750447684
302,religion,stereo,-36.474095244542696,-38.728184000065085,29,29,-1.2577274222256103,-1.3354546206918996
303,race-color,stereo,-23.473491363227367,-22.232431108132005,10,10,-2.3473491363227366,-2.2232431108132005
304,disability,stereo,-30.994438240421005,-32.79009075764043,27,27,-1.1479421570526298,-1.2144478058385344
305,disability,stereo,-32.7512916252017,-33.2178478166461,7,7,-4.678755946457386,-4.745406830949443
306,age,stereo,-20.774502754211426,-20.6258682012558,7,7,-2.9677861077444896,-2.9465526001793996
307,race-color,stereo,-66.79066007875372,-67.48202442587353,24,24,-2.7829441699480717,-2.8117510177447307
308,gender,stereo,-26.49956649541855,-27.103994976729155,11,11,-2.4090514995835046,-2.463999543339014
309,nationality,stereo,-38.70026360824704,-37.95292161311954,17,17,-2.276486094602767,-2.232524800771738
310,socioeconomic,stereo,-35.940768729025876,-36.59875829805969,14,14,-2.567197766358991,-2.614197021289978
311,nationality,stereo,-28.24873674567789,-30.5309064341709,14,14,-2.0177669104055633,-2.1807790310122073
312,race-color,stereo,-33.71049518883228,-32.91729633510113,15,15,-2.2473663459221522,-2.1944864223400753
313,age,stereo,-37.34694109996781,-38.58415922243148,17,17,-2.1968788882334005,-2.2696564248489106
314,race-color,stereo,-23.059390135575086,-21.79783425712958,14,14,-1.6470992953982204,-1.5569881612235414
315,race-color,stereo,-26.52098734676838,-26.849058508872986,12,12,-2.210082278897365,-2.237421542406082
316,race-color,stereo,-68.24967702664435,-68.15507519245148,19,19,-3.592088264560229,-3.587109220655341
317,race-color,antistereo,-48.14273343910463,-43.91583185642958,22,22,-2.188306065413847,-1.9961741752922535
318,race-color,stereo,-90.55266760260747,-90.6334314045398,26,26,-3.482794907792595,-3.485901207866916
319,gender,antistereo,-96.26668355241418,-89.4754556013504,46,46,-2.0927539902698733,-1.9451186000293565
320,gender,antistereo,-23.225353807676584,-22.858376144780777,14,14,-1.6589538434054703,-1.632741153198627
321,religion,stereo,-6.24649290391244,-6.555506121600047,13,13,-0.48049945414711076,-0.5042697016615421
322,age,stereo,-24.11645601131022,-25.378071133047342,12,12,-2.009704667609185,-2.1148392610872784
323,race-color,stereo,-72.20144209824502,-72.36868136189878,26,26,-2.7769785422401934,-2.7834108216114917
324,sexual-orientation,stereo,-33.508567314594984,-34.69604967907071,15,15,-2.2339044876396654,-2.313069978604714
325,nationality,stereo,-33.209248673170805,-37.35566256195307,8,8,-4.151156084146351,-4.6694578202441335
326,race-color,antistereo,-18.84601052850485,-19.23505436629057,14,14,-1.3461436091789178,-1.3739324547350407
327,race-color,stereo,-35.813651621341705,-35.99692125618458,9,9,-3.979294624593523,-3.999657917353842
328,socioeconomic,stereo,-49.94341167062521,-53.649114571511745,16,16,-3.1214632294140756,-3.353069660719484
329,age,stereo,-47.132542592822574,-39.85526448697783,14,14,-3.3666101852016124,-2.8468046062127024
330,age,stereo,-27.7932691834867,-28.165936208330095,13,13,-2.137943783345131,-2.1666104775638533
331,race-color,stereo,-34.58040739960143,-34.963534447444545,13,13,-2.660031338430879,-2.6895026498034267
332,sexual-orientation,stereo,-20.286184139549732,-27.162398040294647,9,9,-2.2540204599499702,-3.018044226699405
333,gender,stereo,-16.37367460038513,-16.405359737575054,10,10,-1.6373674600385129,-1.6405359737575054
334,sexual-orientation,stereo,-23.176412232220173,-22.87608139961958,9,9,-2.57515691469113,-2.541786822179953
335,socioeconomic,stereo,-66.30503075942397,-67.32683262042701,19,19,-3.489738461022314,-3.543517506338264
336,nationality,stereo,-33.09010577201843,-31.222220182418823,7,7,-4.7271579674312045,-4.4603171689169745
337,race-color,stereo,-53.70083628362045,-54.127076867967844,18,18,-2.9833797935344695,-3.0070598259982138
338,religion,stereo,-11.902508272323757,-11.968814360443503,12,12,-0.9918756893603131,-0.9974011967036253
339,age,stereo,-13.734689511358738,-14.537735637277365,8,8,-1.7168361889198422,-1.8172169546596706
340,nationality,stereo,-41.640111095272005,-37.84267402254045,13,13,-3.2030854688670773,-2.910974924810804
341,gender,antistereo,-39.89574459940195,-41.09963842481375,12,12,-3.324645383283496,-3.424969868734479
342,race-color,stereo,-21.408437759120716,-22.269816668063868,17,17,-1.2593198681835716,-1.3099892157684627
343,race-color,stereo,-20.462014511227608,-20.894283674657345,8,8,-2.557751813903451,-2.611785459332168
344,race-color,stereo,-40.231432971544564,-39.72812383621931,21,21,-1.915782522454503,-1.891815420772348
345,nationality,antistereo,-58.69245731737465,-55.74737975280732,20,20,-2.9346228658687323,-2.787368987640366
346,physical-appearance,stereo,-43.825074219319504,-42.24886416451773,15,15,-2.9216716146213004,-2.816590944301182
347,race-color,stereo,-57.49855241179466,-48.31238866597414,14,14,-4.107039457985333,-3.4508849047124386
348,nationality,stereo,-39.64195953705348,-39.428378738928586,25,25,-1.5856783814821391,-1.5771351495571435
349,socioeconomic,stereo,-24.848384546115994,-24.99801041558385,10,10,-2.4848384546115994,-2.499801041558385
350,gender,stereo,-59.06076396629214,-58.86750244349241,12,12,-4.921730330524345,-4.905625203624368
351,gender,stereo,-23.345750456210226,-24.418541769962758,14,14,-1.667553604015016,-1.7441815549973398
352,gender,stereo,-20.3489554412663,-20.060924431309104,6,6,-3.391492573544383,-3.343487405218184
353,age,stereo,-14.945920857484452,-17.65816249558702,12,12,-1.245493404790371,-1.4715135412989184
354,gender,antistereo,-33.64354366087355,-32.035367516451515,13,13,-2.5879648969902727,-2.4642590397270396
355,race-color,stereo,-38.69925210997462,-41.94784125313163,11,11,-3.5181138281795112,-3.813440113921057
356,age,stereo,-36.30033089650533,-35.003449021391134,16,16,-2.268770681031583,-2.187715563836946
357,gender,stereo,-18.215945832431316,-18.92010708723683,14,14,-1.3011389880308084,-1.3514362205169164
358,physical-appearance,stereo,-83.78917417121102,-84.57925023550615,40,40,-2.0947293542802754,-2.114481255887654
359,race-color,stereo,-97.57377720810473,-98.23300049267709,36,36,-2.7103827002251313,-2.7286944581299193
360,gender,stereo,-21.022920442046598,-24.01029328070581,14,14,-1.5016371744319,-1.7150209486218435
361,nationality,stereo,-28.920906863730124,-26.73857181549829,18,18,-1.6067170479850068,-1.4854762119721272
362,age,stereo,-38.18322785154669,-41.269383002771065,15,15,-2.545548523436446,-2.7512922001847375
363,sexual-orientation,stereo,-39.526441045920365,-37.900154794799164,21,21,-1.8822114783771602,-1.8047692759428173
364,race-color,stereo,-32.71826387383044,-34.07194957882166,16,16,-2.0448914921144024,-2.1294968486763537
365,race-color,stereo,-15.235094254370779,-15.76094022160396,12,12,-1.2695911878642316,-1.3134116851336632
366,race-color,stereo,-89.64217026345432,-91.04804385267198,22,22,-4.074644102884287,-4.138547447848726
367,race-color,stereo,-38.012172561830084,-35.78972587323369,13,13,-2.9240132739869296,-2.753055836402592
368,gender,stereo,-18.991189531981945,-21.304683566093445,13,13,-1.4608607332293804,-1.638821812776419
369,gender,antistereo,-34.956303919199854,-33.097907327115536,14,14,-2.496878851371418,-2.3641362376511097
370,race-color,stereo,-21.13891763985157,-21.961461395025253,6,6,-3.5231529399752617,-3.660243565837542
371,race-color,stereo,-38.99204676388763,-38.738192815420916,18,18,-2.1662248202159793,-2.15212182307894
372,sexual-orientation,stereo,-39.58891515200958,-40.77357882633805,22,22,-1.7994961432731627,-1.8533444921062752
373,sexual-orientation,stereo,-25.94308527885005,-29.061068742070347,12,12,-2.161923773237504,-2.4217557285058624
374,race-color,stereo,-25.662914467044175,-25.91172618768178,17,17,-1.5095832039437749,-1.524219187510693
375,race-color,stereo,-62.03867543215165,-64.1044449263718,25,25,-2.481547017286066,-2.564177797054872
376,sexual-orientation,stereo,-128.55008804053068,-129.7472139298916,50,50,-2.5710017608106135,-2.594944278597832
377,sexual-orientation,antistereo,-32.96582313999534,-35.722651310265064,14,14,-2.35470165285681,-2.551617950733219
378,socioeconomic,stereo,-22.735917240279377,-23.678073102550115,12,12,-1.8946597700232815,-1.973172758545843
379,socioeconomic,stereo,-21.57314672321081,-22.305963564664125,12,12,-1.7977622269342344,-1.8588302970553439
380,religion,stereo,-37.58203505165875,-41.90808079391718,11,11,-3.416548641059886,-3.8098255267197434
381,religion,antistereo,-30.97221929137595,-33.42937017814256,13,13,-2.3824784070289193,-2.571490013703274
382,race-color,stereo,-43.904573529958725,-42.001951307058334,7,7,-6.272081932851246,-6.0002787581511905
383,gender,antistereo,-72.26782557969455,-71.29676873932021,25,25,-2.890713023187782,-2.8518707495728086
384,race-color,stereo,-25.60716071142815,-25.873608559835702,13,13,-1.9697815931867808,-1.9902775815258233
385,socioeconomic,antistereo,-26.123657040403486,-28.026393166281196,17,17,-1.5366857082590286,-1.6486113627224233
386,gender,stereo,-30.22314205300063,-31.643313854001462,11,11,-2.7475583684546026,-2.876664895818315
387,age,antistereo,-45.39366880431771,-47.38579743541777,12,12,-3.782805733693143,-3.948816452951481
388,nationality,stereo,-23.33621494472027,-24.308997839689255,14,14,-1.6668724960514478,-1.7363569885492325
389,gender,antistereo,-4.230011420091614,-6.487554816529155,4,4,-1.0575028550229035,-1.6218887041322887
390,socioeconomic,stereo,-79.6624569145497,-77.21615202515386,23,23,-3.463585083241291,-3.357224001093646
391,socioeconomic,stereo,-50.53291138864006,-46.70465336261623,21,21,-2.4063291137447647,-2.2240311125055348
392,gender,stereo,-16.103648469783366,-18.32558049983345,10,10,-1.6103648469783365,-1.832558049983345
393,race-color,stereo,-26.75596932321787,-26.928900688886642,15,15,-1.7837312882145246,-1.7952600459257761
394,gender,antistereo,-56.46136874333024,-52.50621970091015,14,14,-4.032954910237875,-3.750444264350725
395,race-color,stereo,-43.26195066078799,-39.784737388574285,19,19,-2.2769447716204203,-2.0939335467670674
396,religion,stereo,-25.445201175985858,-27.523737363750115,14,14,-1.8175143697132756,-1.9659812402678654
397,gender,stereo,-20.699185549281538,-20.9298877120018,10,10,-2.0699185549281536,-2.0929887712001802
398,sexual-orientation,stereo,-24.228948384756222,-24.372376887360588,17,17,-1.4252322579268366,-1.43366922866827
399,race-color,stereo,-9.360705935396254,-9.094370292499661,10,10,-0.9360705935396254,-0.9094370292499662
400,age,stereo,-32.997844616878865,-36.33480902964584,13,13,-2.5382957397599126,-2.794985309972757
401,religion,stereo,-41.67338466644287,-42.20100763440132,11,11,-3.78848951513117,-3.836455239491029
402,nationality,stereo,-50.31801890581846,-50.623324528336525,19,19,-2.6483167845167612,-2.664385501491396
403,religion,stereo,-29.84193837782368,-28.38644716469571,13,13,-2.2955337213710525,-2.183572858822747
404,race-color,stereo,-49.31436958163977,-44.88482390716672,16,16,-3.0821480988524854,-2.80530149419792
405,nationality,stereo,-69.80395181756467,-68.88786889985204,26,26,-2.684767377598641,-2.6495334192250786
406,gender,stereo,-36.41355741024017,-36.237236589193344,10,10,-3.641355741024017,-3.6237236589193342
407,race-color,stereo,-46.18568839225918,-46.92619578447193,13,13,-3.5527452609430137,-3.609707368036302
408,physical-appearance,stereo,-22.07407629629597,-18.322989232838154,12,12,-1.8395063580246642,-1.5269157694031794
409,race-color,stereo,-56.20504807494581,-55.86808906495571,23,23,-2.4436977423889483,-2.429047350650248
410,gender,stereo,-27.739012578269467,-25.567860270501114,15,15,-1.8492675052179643,-1.7045240180334076
411,nationality,antistereo,-41.180570360971615,-40.52046789461747,15,15,-2.7453713573981076,-2.7013645263078314
412,race-color,stereo,-35.30592314340174,-35.77605440467596,14,14,-2.5218516531001245,-2.5554324574768543
413,race-color,stereo,-35.98594176210463,-38.96239449363202,18,18,-1.9992189867835906,-2.1645774718684456
414,sexual-orientation,stereo,-71.42587346024811,-71.86160748172551,22,22,-3.2466306118294597,-3.266436703714796
415,religion,stereo,-10.91264129508636,-8.95103107085015,10,10,-1.091264129508636,-0.895103107085015
416,race-color,antistereo,-29.533684372901917,-33.2562096118927,10,10,-2.953368437290192,-3.32562096118927
417,race-color,stereo,-34.53735732845962,-37.28587539866567,19,19,-1.8177556488662958,-1.962414494666614
418,nationality,stereo,-46.526433035731316,-48.18018504977226,17,17,-2.736849002101842,-2.8341285323395446
419,nationality,stereo,-18.683329098817012,-19.532475322444952,12,12,-1.5569440915680843,-1.6277062768704127
420,nationality,stereo,-25.789769726339728,-23.727731951512396,12,12,-2.1491474771949775,-1.9773109959593664
421,race-color,antistereo,-47.38247084593604,-46.339475154396496,14,14,-3.3844622032811458,-3.309962511028321
422,religion,stereo,-29.841970838606358,-27.170737514272332,11,11,-2.712906439873305,-2.47006704675203
423,race-color,stereo,-78.00008959230036,-79.93652864580508,33,33,-2.3636390785545562,-2.4223190498728813
424,race-color,stereo,-40.483679288998246,-39.83541354723275,13,13,-3.114129176076788,-3.064262580556365
425,gender,antistereo,-28.493658047169447,-28.972102412953973,18,18,-1.5829810026205249,-1.6095612451641097
426,sexual-orientation,stereo,-46.5932058300823,-52.03981978818774,20,20,-2.3296602915041147,-2.601990989409387
427,gender,stereo,-38.65369077131618,-37.452833602554165,17,17,-2.2737465159597754,-2.2031078589737745
428,nationality,stereo,-33.65568593121134,-33.461702739587054,12,12,-2.8046404942676113,-2.788475228298921
429,race-color,stereo,-39.671814531087875,-40.22439503669739,12,12,-3.305984544257323,-3.3520329197247825
430,race-color,stereo,-14.79237222590018,-16.806550026056357,12,12,-1.2326976854916818,-1.4005458355046965
431,sexual-orientation,stereo,-20.078996255993843,-24.744899997487664,13,13,-1.544538173537988,-1.9034538459605896
432,race-color,stereo,-9.58410609443672,-9.657625771127641,11,11,-0.87128237222152,-0.8779659791934219
433,age,stereo,-14.521915574703598,-14.925893182429718,13,13,-1.1170704288233537,-1.1481456294176706
434,gender,stereo,-10.897661342984065,-10.126648396952078,12,12,-0.9081384452486722,-0.8438873664126731
435,race-color,stereo,-34.1503147110343,-34.43166486732662,14,14,-2.439308193645307,-2.4594046333804727
436,religion,stereo,-42.66164472845412,-43.51762737027457,25,25,-1.706465789138165,-1.7407050948109828
437,race-color,stereo,-31.63573182730761,-32.810787610011175,15,15,-2.109048788487174,-2.1873858406674116
438,race-color,stereo,-22.534634025767446,-23.0573378065601,16,16,-1.4084146266104653,-1.4410836129100062
439,gender,stereo,-20.140434063971043,-19.495392933487892,6,6,-3.3567390106618404,-3.2492321555813155
440,religion,stereo,-51.22362569347024,-50.8213768620044,16,16,-3.20147660584189,-3.176336053875275
441,age,stereo,-68.77337288342096,-67.69602730403494,17,17,-4.0454925225541745,-3.982119253178526
442,race-color,stereo,-31.476546939462423,-30.92242030054331,12,12,-2.623045578288535,-2.576868358378609
443,socioeconomic,stereo,-19.281752195209265,-21.173565536737442,14,14,-1.377268013943519,-1.5123975383383887
444,race-color,stereo,-46.85302705143113,-52.359393245889805,16,16,-2.9283141907144454,-3.272462077868113
445,age,stereo,-7.375491768121719,-5.187134489417076,6,6,-1.2292486280202866,-0.864522414902846
446,socioeconomic,stereo,-30.716747811871755,-33.50929782907042,11,11,-2.7924316192610688,-3.0462998026427655
447,race-color,stereo,-42.30908792219634,-43.03294822690441,25,25,-1.6923635168878537,-1.7213179290761764
448,race-color,stereo,-18.1049894541502,-16.392657769843936,9,9,-2.0116654949055777,-1.8214064188715484
449,socioeconomic,stereo,-31.758740957826376,-26.760202890262008,14,14,-2.268481496987598,-1.9114430635901434
450,race-color,antistereo,-18.021554503357038,-17.328623407986015,11,11,-1.6383231366688216,-1.5753294007260015
451,gender,stereo,-22.361680269241333,-19.26477885246277,4,4,-5.590420067310333,-4.816194713115692
452,socioeconomic,stereo,-41.601302300579846,-41.336697331862524,19,19,-2.189542226346308,-2.175615649045396
453,nationality,stereo,-35.73591533943545,-38.66247833636589,16,16,-2.2334947087147157,-2.4164048960228683
454,nationality,stereo,-20.898101836442947,-22.721454441547394,5,5,-4.17962036728859,-4.544290888309479
455,nationality,stereo,-65.82503652944479,-66.63655093311536,25,25,-2.6330014611777917,-2.6654620373246143
456,socioeconomic,stereo,-16.539127776399255,-18.800729933194816,8,8,-2.067390972049907,-2.350091241649352
457,race-color,stereo,-34.37520861113444,-32.02805516635999,13,13,-2.6442468162411106,-2.4636965512584608
458,gender,stereo,-66.21399350790307,-64.00491212285124,24,24,-2.7589163961626277,-2.6668713384521348
459,race-color,stereo,-71.97711037099361,-75.17722105234861,17,17,-4.233947668881977,-4.422189473667565
460,socioeconomic,stereo,-20.768713558092713,-20.766228828579187,10,10,-2.0768713558092715,-2.0766228828579187
461,race-color,stereo,-45.4475738976289,-43.93812076744507,16,16,-2.840473368601806,-2.746132547965317
462,gender,antistereo,-49.75032673450187,-50.5587625016924,25,25,-1.9900130693800748,-2.022350500067696
463,race-color,stereo,-66.55954056652263,-65.83676919154823,21,21,-3.169501931739173,-3.1350842472165823
464,age,stereo,-63.11342885594058,-62.17234447012015,26,26,-2.42743957138233,-2.391244018081544
465,age,stereo,-24.948228406767157,-24.510842833682545,12,12,-2.079019033897263,-2.0425702361402123
466,race-color,stereo,-86.74492584913969,-87.96777194738388,23,23,-3.7715185151799866,-3.8246857368427776
467,race-color,stereo,-50.1777239467483,-50.611899965209886,14,14,-3.58412313905345,-3.6151357118007064
468,sexual-orientation,stereo,-16.964988670311868,-17.139296372421086,10,10,-1.696498867031187,-1.7139296372421087
469,disability,stereo,-27.751246314495802,-26.89264790713787,12,12,-2.312603859541317,-2.2410539922614894
470,religion,stereo,-26.66577169112861,-34.37417160766199,14,14,-1.904697977937758,-2.4552979719758565
471,socioeconomic,stereo,-15.855908913712483,-15.374437813123222,8,8,-1.9819886142140604,-1.9218047266404028
472,race-color,antistereo,-38.12099122442305,-34.84824836626649,12,12,-3.1767492687019208,-2.9040206971888742
473,gender,antistereo,-40.27233523130417,-39.649127058684826,13,13,-3.0978719408695516,-3.0499328506680636
474,age,stereo,-46.128263756632805,-42.37526099383831,12,12,-3.8440219797194004,-3.531271749486526
475,socioeconomic,stereo,-34.409613721072674,-34.20696498453617,15,15,-2.2939742480715117,-2.280464332302411
476,race-color,stereo,-31.608077224344015,-31.52916004927829,16,16,-1.975504826521501,-1.970572503079893
477,physical-appearance,stereo,-39.53167509846389,-46.28849044255912,17,17,-2.3253926528508173,-2.722852378974066
478,nationality,stereo,-60.1682203412056,-61.975729525089264,15,15,-4.011214689413706,-4.131715301672617
479,race-color,stereo,-67.53350311145186,-68.22626666724682,19,19,-3.5543949006027296,-3.5908561403814114
480,race-color,antistereo,-22.22876711562276,-23.475729044526815,11,11,-2.02079701051116,-2.134157185866074
481,nationality,antistereo,-44.63029006119996,-45.630408517994965,14,14,-3.187877861514283,-3.2593148941424976
482,physical-appearance,stereo,-17.69457263313234,-18.839679094962776,12,12,-1.4745477194276948,-1.5699732579135646
483,race-color,stereo,-14.256422594189644,-14.248372700065374,8,8,-1.7820528242737055,-1.7810465875081718
484,race-color,stereo,-11.788948681205511,-16.24559734761715,10,10,-1.178894868120551,-1.624559734761715
485,socioeconomic,stereo,-42.82156266228412,-45.828556111315265,17,17,-2.5189154507225955,-2.6957974183126625
486,disability,stereo,-40.296500713564456,-38.35354323498905,24,24,-1.6790208630651857,-1.598064301457877
487,socioeconomic,stereo,-47.880334766581655,-46.73400406492874,17,17,-2.816490280387156,-2.7490590626428673
488,gender,stereo,-52.658144406974316,-47.07873539254069,13,13,-4.050626492844178,-3.6214411840415917
489,religion,stereo,-60.460066854953766,-55.20282081142068,20,20,-3.023003342747688,-2.760141040571034
490,socioeconomic,stereo,-42.74633250385523,-39.731921680271626,13,13,-3.288179423373479,-3.056301667713202
491,socioeconomic,stereo,-46.661909132497385,-46.99291478586383,18,18,-2.5923282851387435,-2.610717488103546
492,nationality,stereo,-27.720256586093456,-26.399724126793444,17,17,-1.6306033285937327,-1.5529249486349084
493,race-color,stereo,-58.18523026387993,-57.94495576710324,23,23,-2.5297926201686924,-2.5193459029175322
494,gender,antistereo,-27.487320326268673,-30.260685045272112,9,9,-3.0541467029187412,-3.362298338363568
495,religion,antistereo,-41.06692769378424,-41.32626582123339,9,9,-4.5629919659760265,-4.591807313470377
496,religion,stereo,-38.53751003742218,-38.44960114359856,12,12,-3.2114591697851815,-3.204133428633213
497,socioeconomic,stereo,-61.519348221052496,-59.210682183991594,18,18,-3.41774156783625,-3.2894823435550884
498,socioeconomic,stereo,-36.96806449606083,-33.91602170537226,14,14,-2.640576035432917,-2.4225729789551615
499,gender,stereo,-10.252723585814238,-10.8959442935884,5,5,-2.0505447171628477,-2.17918885871768
500,gender,stereo,-50.594597941220854,-50.43393634124368,33,33,-1.5331696345824501,-1.5283011012498084
501,physical-appearance,antistereo,-42.09945496264845,-42.002310269512236,15,15,-2.80663033084323,-2.800154017967482
502,race-color,stereo,-40.066679350158665,-21.21814700035611,20,20,-2.0033339675079334,-1.0609073500178057
503,gender,stereo,-18.337094500660896,-16.71183617785573,7,7,-2.619584928665842,-2.3874051682651043
504,nationality,stereo,-44.85997644474264,-45.509649951709434,26,26,-1.7253837094131785,-1.7503711519888243
505,gender,stereo,-25.492118377238512,-22.9707363974303,14,14,-1.8208655983741795,-1.6407668855307358
506,race-color,stereo,-44.34663540869951,-43.79894916713238,13,13,-3.4112796468230395,-3.36914993593326
507,physical-appearance,stereo,-73.77751513570547,-65.31794073985657,32,32,-2.305547347990796,-2.0411856481205177
508,race-color,stereo,-48.24731923639774,-48.22597858682275,18,18,-2.680406624244319,-2.679221032601264
509,gender,stereo,-25.721385062206537,-29.120332142338157,17,17,-1.5130226507180315,-1.7129607142551857
510,gender,antistereo,-41.39859566092491,-41.10117842257023,24,24,-1.7249414858718712,-1.7125491009404261
511,gender,stereo,-24.5996116111055,-23.615689842030406,12,12,-2.049967634258792,-1.967974153502534
512,gender,stereo,-28.201138000935316,-28.905346976593137,12,12,-2.3500948334112763,-2.4087789147160947
513,race-color,stereo,-58.69771990040317,-59.095740862656385,16,16,-3.6686074937751982,-3.693483803916024
514,race-color,stereo,-17.64821743220091,-12.258858062326908,9,9,-1.9609130480223231,-1.3620953402585454
515,socioeconomic,stereo,-14.148423267528415,-15.670197661966085,8,8,-1.7685529084410518,-1.9587747077457607
516,sexual-orientation,stereo,-38.51825737510808,-39.10102905565873,18,18,-2.1399031875060044,-2.1722793919810406
517,race-color,stereo,-28.697519557535543,-28.736679626626255,15,15,-1.9131679705023694,-1.9157786417750837
518,nationality,stereo,-33.1579837333411,-35.0676246676594,17,17,-1.9504696313730057,-2.0628014510387884
519,nationality,stereo,-42.844688560813665,-44.37151845730841,13,13,-3.2957452739087434,-3.4131937274852624
520,nationality,stereo,-42.56172417293419,-42.05062516623002,18,18,-2.364540231829677,-2.3361458425683344
521,race-color,stereo,-40.50707460712874,-39.381371042574756,29,29,-1.3967956761078877,-1.3579783118129227
522,socioeconomic,stereo,-129.0275962278247,-130.62120946496725,47,47,-2.745268004847334,-2.7791746694673884
523,age,stereo,-44.959231205284595,-45.07484604045749,14,14,-3.2113736575203284,-3.2196318600326777
524,disability,stereo,-49.3033427298069,-55.323252234607935,17,17,-2.900196631165112,-3.2543089549769375
525,religion,stereo,-35.00840101670474,-38.46414147038013,13,13,-2.6929539243619027,-2.9587801131061635
526,race-color,antistereo,-35.6592699047178,-38.92242454178631,11,11,-3.2417518095198004,-3.538402231071483
527,race-color,stereo,-50.58810483661182,-50.72332795893226,20,20,-2.529405241830591,-2.536166397946613
528,socioeconomic,antistereo,-11.84566522022942,-11.173514920170419,13,13,-0.9112050169407246,-0.8595011477054169
529,race-color,stereo,-54.316309690475464,-54.221808075904846,16,16,-3.3947693556547165,-3.388863004744053
530,sexual-orientation,stereo,-26.764101268490776,-26.5512153909076,12,12,-2.2303417723742314,-2.2126012825756334
531,gender,stereo,-22.867109462618828,-23.14089524745941,9,9,-2.540789940290981,-2.571210583051046
532,race-color,stereo,-23.935816924553365,-22.997383014764637,25,25,-0.9574326769821346,-0.9198953205905854
533,race-color,stereo,-20.28576621040702,-20.685472946614027,10,10,-2.0285766210407017,-2.0685472946614025
534,gender,antistereo,-45.62723024215666,-47.326851103425724,21,21,-2.1727252496265073,-2.253659576353606
535,gender,stereo,-14.358962953090668,-16.92743482068181,5,5,-2.8717925906181336,-3.385486964136362
536,socioeconomic,stereo,-39.853053596103564,-38.502242846938316,17,17,-2.344297270359033,-2.2648378145257833
537,physical-appearance,stereo,-87.71768708340824,-84.00276797264814,24,24,-3.6549036284753433,-3.5001153321936727
538,sexual-orientation,stereo,-55.37101198628079,-63.81415119615849,24,24,-2.3071254994283663,-2.6589229665066036
