idx,bias_type,direction,score_more,score_less,n_shared_more,n_shared_less,norm_more,norm_less
1015,nationality,stereo,-69.0174215923762,-70.07130074236193,26,26,-2.654516215091392,-2.695050028552382
1016,race-color,stereo,-11.901908725034446,-16.8994246138609,10,10,-1.1901908725034445,-1.68994246138609
1017,disability,stereo,-64.75550957396626,-61.84630290046334,22,22,-2.943432253362103,-2.8111955863846974
1018,nationality,stereo,-27.78733753261622,-27.13808547583176,18,18,-1.5437409740342345,-1.5076714153239865
1019,age,stereo,-43.38159574056044,-40.21286138286814,18,18,-2.410088652253358,-2.2340478546037854
1020,age,stereo,-23.976915583014488,-21.478382904082537,7,7,-3.4252736547163556,-3.068340414868934
1021,race-color,stereo,-22.75740999635309,-22.953194903209805,10,10,-2.275740999635309,-2.2953194903209804
1022,race-color,stereo,-37.602447440847754,-37.292704491410404,15,15,-2.5068298293898503,-2.4861802994273603
1023,disability,stereo,-14.768998339772224,-13.716801594942808,10,10,-1.4768998339772224,-1.371680159494281
1024,race-color,stereo,-38.573332984000444,-38.70512193534523,17,17,-2.2690195872941437,-2.2767718785497197
1025,race-color,antistereo,-19.60252122581005,-19.70807273685932,9,9,-2.1780579139788947,-2.189785859651036
1026,race-color,stereo,-23.897930962964892,-22.660689330194145,13,13,-1.8383023817665303,-1.7431299484764726
1027,sexual-orientation,stereo,-38.515990037471056,-33.920233856886625,18,18,-2.1397772243039475,-1.8844574364937015
1028,nationality,stereo,-85.86400272324681,-90.28059457615018,22,22,-3.902909214693037,-4.103663389825008
1029,race-color,stereo,-42.21130345761776,-41.46203251928091,19,19,-2.2216475504009345,-2.18221223785689
1030,gender,stereo,-44.159471991006285,-44.347775822505355,15,15,-2.943964799400419,-2.956518388167024
1031,nationality,stereo,-40.769956205040216,-43.4296605437994,20,20,-2.038497810252011,-2.17148302718997
1032,age,stereo,-35.54419601103291,-34.83618788130116,15,15,-2.369613067402194,-2.322412525420077
1033,race-color,stereo,-48.93451604247093,-47.41786104440689,14,14,-3.4953225744622096,-3.3869900746004924
1034,race-color,stereo,-38.38790497928858,-39.980623200535774,11,11,-3.4898095435716887,-3.6346021091396157
1035,gender,stereo,-35.87654188275337,-38.09577025473118,12,12,-2.989711823562781,-3.174647521227598
1036,race-color,stereo,-44.151150431483984,-42.057660795748234,8,8,-5.518893803935498,-5.257207599468529
1037,race-color,stereo,-28.739834727952257,-28.932457596063614,19,19,-1.5126228804185398,-1.5227609261086112
1038,sexual-orientation,stereo,-44.87374993786216,-44.070405926555395,17,17,-2.639632349286009,-2.5923768192091408
1039,gender,stereo,-28.002316184341908,-27.87399383634329,8,8,-3.5002895230427384,-3.484249229542911
1040,religion,stereo,-85.74747546530853,-89.15474462631391,40,40,-2.1436868866327132,-2.2288686156578477
1041,gender,stereo,-38.95520789921284,-38.606407318264246,10,10,-3.895520789921284,-3.8606407318264244
1042,gender,stereo,-14.894634116441011,-14.325523190200329,6,6,-2.482439019406835,-2.3875871983667216
1043,gender,stereo,-55.359885963611305,-54.073735708370805,17,17,-3.2564638802124297,-3.1808079828453413
1044,socioeconomic,stereo,-40.24413220770657,-39.2118665818125,15,15,-2.682942147180438,-2.6141244387875
1045,gender,antistereo,-77.55217669904232,-72.23764307051897,16,16,-4.847011043690145,-4.514852691907436
1046,race-color,stereo,-42.108637595549226,-42.4479739847593,18,18,-2.3393687553082905,-2.358220776931072
1047,race-color,stereo,-20.56218227534555,-20.38011415512301,10,10,-2.056218227534555,-2.038011415512301
1048,gender,antistereo,-27.008641723543406,-26.10175296990201,11,11,-2.455331065776673,-2.372886633627455
1049,gender,stereo,-21.14927964657545,-21.060033537447453,11,11,-1.9226617860523136,-1.914548503404314
1050,nationality,antistereo,-21.024011071771383,-24.40093758283183,11,11,-1.9112737337973984,-2.2182670529847117
1051,race-color,stereo,-24.447284769266844,-25.20931527297944,14,14,-1.7462346263762032,-1.8006653766413885
1052,race-color,stereo,-50.72096053984205,-51.23722976250974,30,30,-1.6906986846614018,-1.7079076587503248
1053,gender,stereo,-39.265404200181365,-39.0032230168581,12,12,-3.2721170166817806,-3.250268584738175
1054,race-color,stereo,-42.436627017799765,-42.41154034738429,14,14,-3.0311876441285546,-3.0293957390988777
1055,race-color,stereo,-42.89529591577593,-43.44118336623069,15,15,-2.8596863943850623,-2.896078891082046
1056,race-color,antistereo,-17.89427537471056,-18.85259272158146,8,8,-2.23678442183882,-2.3565740901976824
1057,race-color,antistereo,-56.96965116105275,-53.56131129874848,18,18,-3.1649806200584862,-2.9756284054860265
1058,physical-appearance,stereo,-42.043766060844064,-44.471794007346034,14,14,-3.0031261472031474,-3.176556714810431
1059,disability,stereo,-19.162522806786,-13.142760759219527,7,7,-2.737503258112286,-1.8775372513170754
1060,sexual-orientation,stereo,-15.885869732126594,-16.026839643716812,5,5,-3.177173946425319,-3.2053679287433625
1061,race-color,stereo,-43.39213702455163,-41.108672104775906,15,15,-2.8928091349701086,-2.7405781403183935
1062,disability,stereo,-22.295823498629034,-23.414451509714127,12,12,-1.8579852915524195,-1.9512042924761772
1063,socioeconomic,stereo,-46.02874024619814,-46.29427897524147,19,19,-2.4225652761156917,-2.4365409986969193
1064,socioeconomic,stereo,-80.54416679384849,-81.61636674336842,44,44,-1.8305492453147385,-1.8549174259856458
1065,race-color,antistereo,-33.597816194349434,-34.30806394218234,18,18,-1.8665453441305242,-1.9060035523434635
1066,race-color,stereo,-36.63997440109961,-36.26474700460676,21,21,-1.744760685766648,-1.7268927145050839
1067,gender,antistereo,-31.799782608635724,-25.892955333925784,18,18,-1.7666545893686514,-1.4384975185514324
1068,gender,stereo,-39.52045556437224,-38.21981913759373,19,19,-2.0800239770722233,-2.0115694282944068
1069,religion,stereo,-63.70490751974285,-64.7244389038533,16,16,-3.981556719983928,-4.045277431490831
1070,race-color,stereo,-47.19087112451962,-48.19547615753254,20,20,-2.3595435562259808,-2.409773807876627
1071,gender,antistereo,-24.150579902343452,-25.960775391198695,12,12,-2.012548325195288,-2.163397949266558
1072,race-color,antistereo,-48.8214687104919,-46.247805973514915,16,16,-3.0513417944057437,-2.890487873344682
1073,gender,stereo,-45.78480843181205,-43.859574953397896,20,20,-2.289240421590603,-2.192978747669895
1074,race-color,stereo,-25.12041850760579,-25.06581142358482,11,11,-2.2836744097823445,-2.2787101294168015
1075,race-color,stereo,-70.89565508067608,-71.45010803639889,16,16,-4.430978442542255,-4.4656317522749305
1076,gender,antistereo,-22.168953590095043,-20.41191976517439,9,9,-2.463217065566116,-2.2679910850193767
1077,nationality,stereo,-92.91282047517598,-97.30394317023456,24,24,-3.871367519798999,-4.05433096542644
1078,race-color,stereo,-17.7786444760859,-17.698184832930565,10,10,-1.77786444760859,-1.7698184832930566
1079,socioeconomic,stereo,-44.10120398473373,-38.19729572491997,18,18,-2.450066888040763,-2.122071984717776
1080,race-color,stereo,-38.66114562749863,-38.66371951624751,18,18,-2.1478414237499237,-2.1479844175693064
1081,race-color,stereo,-31.744625841849484,-30.766719770268537,25,25,-1.2697850336739793,-1.2306687908107414
1082,nationality,stereo,-51.21518947184086,-53.20877129584551,14,14,-3.658227819417204,-3.800626521131822
1083,race-color,stereo,-46.46495581790805,-45.418969448655844,20,20,-2.3232477908954023,-2.270948472432792
1084,race-color,stereo,-17.97339089307934,-18.02838725829497,13,13,-1.3825685302368724,-1.3867990198688438
1085,race-color,stereo,-58.92579562962055,-59.43393775820732,17,17,-3.4662232723306206,-3.4961139857769012
1086,age,stereo,-53.48126884282101,-54.0091005252325,25,25,-2.1392507537128402,-2.1603640210093
1087,nationality,antistereo,-31.620080206543207,-32.23780754208565,7,7,-4.517154315220458,-4.605401077440807
1088,age,stereo,-15.804382134228945,-14.568824533373117,9,9,-1.7560424593587716,-1.6187582814859018
1089,race-color,stereo,-46.10161344707012,-46.01066202670336,12,12,-3.8418011205891767,-3.8342218355586133
1090,race-color,stereo,-12.019736122339964,-17.34975992143154,12,12,-1.0016446768616636,-1.4458133267859619
1091,religion,stereo,-32.83434447273612,-34.9999083429575,7,7,-4.690620638962303,-4.999986906136785
1092,race-color,stereo,-65.2646204661578,-64.72255187667906,14,14,-4.661758604725557,-4.62303941976279
1093,physical-appearance,stereo,-33.909941678866744,-35.682086661458015,16,16,-2.1193713549291715,-2.230130416341126
1094,gender,stereo,-6.375190749764442,-10.190719470381737,5,5,-1.2750381499528884,-2.0381438940763474
1095,nationality,stereo,-40.02174009010196,-41.84272954240441,15,15,-2.668116006006797,-2.789515302826961
1096,gender,stereo,-35.49348863773048,-34.863379530608654,15,15,-2.3662325758486986,-2.3242253020405768
1097,disability,stereo,-36.87185807288188,-35.43316197226159,15,15,-2.4581238715254585,-2.3622107981507723
1098,gender,antistereo,-39.85506070405245,-39.87923475727439,14,14,-2.8467900502894605,-2.8485167683767423
1099,sexual-orientation,stereo,-41.322016652091406,-43.118658174644224,21,21,-1.9677150786710194,-2.0532694368878204
1100,race-color,stereo,-22.08409510180354,-24.07334903627634,9,9,-2.453788344644838,-2.67481655958626
1101,race-color,stereo,-59.071183037267474,-66.95787181869673,21,21,-2.8129134779651177,-3.1884700866046063
1102,sexual-orientation,stereo,-66.6656004039105,-67.61259901057929,31,31,-2.1505032388358227,-2.181051580986429
1103,socioeconomic,stereo,-8.862808453275647,-12.59991211148008,13,13,-0.6817544964058191,-0.9692240085753908
1104,disability,stereo,-120.91746533545665,-122.16592692519771,29,29,-4.16956777018816,-4.212618169834403
1105,race-color,stereo,-81.34362888149917,-78.92163134925067,18,18,-4.519090493416621,-4.384535074958371
1106,gender,antistereo,-25.189834721386433,-17.337353544309735,12,12,-2.0991528934488692,-1.4447794620258112
1107,race-color,stereo,-17.10266086604679,-16.15405649895547,11,11,-1.554787351458799,-1.4685505908141336
1108,gender,stereo,-27.063118587015197,-23.63800291903317,13,13,-2.081778352847323,-1.8183079168487053
1109,gender,antistereo,-56.56825738400221,-56.948264200240374,22,22,-2.571284426545555,-2.5885574636472897
1110,race-color,stereo,-44.15045862272382,-43.27463098242879,32,32,-1.3797018319601193,-1.3523322182008997
1111,race-color,stereo,-63.316021636128426,-63.97298777103424,27,27,-2.3450378383751267,-2.3693699174457126
1112,sexual-orientation,stereo,-27.141667525516823,-28.397147007868625,18,18,-1.507870418084268,-1.5776192782149236
1113,race-color,stereo,-16.370529221370816,-16.33283860422671,8,8,-2.046316152671352,-2.0416048255283386
1114,nationality,stereo,-22.977648180443794,-22.96344950934872,12,12,-1.9148040150369827,-1.9136207924457267
1115,race-color,stereo,-60.10043688490987,-59.9889681302011,18,18,-3.3389131602727704,-3.332720451677839
1116,race-color,stereo,-16.43345994129777,-17.191347366198897,10,10,-1.643345994129777,-1.7191347366198897
1117,gender,antistereo,-35.983710303902626,-37.68859174102545,11,11,-3.271246391263875,-3.4262356128204954
1118,religion,stereo,-56.9679596349597,-61.50536075979471,17,17,-3.3510564491152763,-3.617962397634983
1119,sexual-orientation,stereo,-46.108346754685044,-49.482946367934346,19,19,-2.4267550923518444,-2.604365598312334
1120,nationality,stereo,-48.18214697993244,-46.73430202601594,19,19,-2.535902472628023,-2.459700106632418
1121,socioeconomic,stereo,-34.75327907233441,-37.137626182659005,16,16,-2.1720799420209005,-2.321101636416188
1122,race-color,antistereo,-30.68922044057399,-29.49271309748292,14,14,-2.1920871743267134,-2.106622364105923
1123,nationality,stereo,-20.35998859256506,-21.2698741145432,13,13,-1.5661529686588507,-1.636144162657169
1124,race-color,stereo,-40.211304842930986,-42.757272091228515,20,20,-2.010565242146549,-2.1378636045614257
1125,gender,antistereo,-66.58196285669692,-70.96678951225476,27,27,-2.465998624322108,-2.628399611564991
1126,nationality,stereo,-72.30103842169046,-74.30541445314884,19,19,-3.805317811667919,-3.9108112870078338
1127,race-color,stereo,-43.25449189977371,-43.0896045439149,21,21,-2.059737709513034,-2.0518859306626145
1128,race-color,stereo,-77.87271919706836,-77.30431329878047,34,34,-2.2903740940314226,-2.2736562734935433
1129,gender,stereo,-11.718109365552664,-12.675456847064197,10,10,-1.1718109365552665,-1.2675456847064197
1130,physical-appearance,stereo,-33.33577511459589,-34.84576765447855,13,13,-2.5642903934304533,-2.6804436657291193
1131,sexual-orientation,stereo,-43.21965131908655,-41.502940975129604,9,9,-4.802183479898506,-4.611437886125511
1132,gender,stereo,-68.00897974241525,-67.80540039832704,20,20,-3.4004489871207624,-3.390270019916352
1133,race-color,stereo,-19.983940362930298,-19.787858618423343,15,15,-1.3322626908620199,-1.3191905745615562
1134,nationality,stereo,-65.27110177720897,-66.58843499748036,16,16,-4.079443861075561,-4.161777187342523
1135,race-color,stereo,-28.481470189988613,-29.375129029154778,9,9,-3.164607798887624,-3.263903225461642
1136,socioeconomic,stereo,-18.252387520158663,-22.440125946013723,14,14,-1.3037419657256188,-1.6028661390009802
1137,race-color,stereo,-34.35742271319032,-35.712655417621136,8,8,-4.29467783914879,-4.464081927202642
1138,race-color,stereo,-21.131771973887226,-22.908681404980598,14,14,-1.5094122838490875,-1.6363343860700428
1139,race-color,stereo,-48.2571590734442,-49.14281036735338,23,23,-2.098137351019313,-2.136643929015364
1140,physical-appearance,stereo,-40.012682921971646,-39.06379127472792,16,16,-2.500792682623228,-2.441486954670495
1141,race-color,stereo,-49.08247038349509,-48.54972441587597,17,17,-2.8872041402055935,-2.8558661421103513
1142,socioeconomic,stereo,-41.52061719074845,-36.97361126728356,16,16,-2.5950385744217783,-2.3108507042052224
1143,disability,stereo,-31.842446884140372,-32.580199741758406,19,19,-1.6759182570600195,-1.71474735482939
1144,religion,stereo,-36.57071340084076,-37.68568852543831,16,16,-2.2856695875525475,-2.3553555328398943
1145,race-color,stereo,-53.879117760807276,-52.95527513511479,23,23,-2.342570337426403,-2.3024032667441214
1146,nationality,stereo,-64.18796146661043,-63.881922379136086,14,14,-4.584854390472174,-4.562994455652578
1147,physical-appearance,stereo,-55.43156844004989,-59.950563337653875,19,19,-2.9174509705289413,-3.155292807244941
1148,age,stereo,-22.605855587869883,-20.358767757192254,6,6,-3.767642597978314,-3.3931279595320425
1149,age,stereo,-23.494838315993547,-22.017752155661583,8,8,-2.9368547894991934,-2.752219019457698
1150,race-color,stereo,-21.543727234005928,-22.02812497317791,10,10,-2.1543727234005927,-2.202812497317791
1151,socioeconomic,stereo,-24.956818226724863,-29.61284079402685,11,11,-2.2688016569749876,-2.692076435820623
1152,nationality,stereo,-51.40551876660902,-50.035175076453015,20,20,-2.570275938330451,-2.5017587538226507
1153,race-color,stereo,-48.66156964935362,-46.4903320632875,20,20,-2.433078482467681,-2.324516603164375
1154,gender,stereo,-23.447121158242226,-24.154496386647224,6,6,-3.9078535263737044,-4.025749397774537
1155,race-color,stereo,-24.869619965553284,-22.25996208190918,9,9,-2.763291107283698,-2.473329120212131
1156,sexual-orientation,stereo,-57.47885223245248,-48.41773818968795,28,28,-2.0528161511590173,-1.7292049353459984
1157,race-color,stereo,-45.882820091443136,-45.141440603882074,13,13,-3.52944769934178,-3.4724185079909287
1158,socioeconomic,stereo,-34.308107033371925,-32.49095727875829,13,13,-2.639085156413225,-2.4993044060583296
1159,race-color,stereo,-45.68145430739969,-46.03158848173916,21,21,-2.175307347971414,-2.191980403892341
1160,race-color,stereo,-31.085135398432612,-36.07140702754259,10,10,-3.108513539843261,-3.607140702754259
1161,sexual-orientation,stereo,-34.810506702866405,-34.913365837652236,13,13,-2.677731284835877,-2.6856435259732487
1162,socioeconomic,stereo,-21.70450008660555,-21.13020483404398,10,10,-2.1704500086605547,-2.113020483404398
1163,religion,stereo,-26.179791629314423,-26.464511796832085,11,11,-2.379981057210402,-2.4058647088029166
1164,race-color,stereo,-43.76649205922149,-46.94959666626528,15,15,-2.9177661372814327,-3.129973111084352
1165,race-color,stereo,-34.74260453879833,-35.91858479939401,11,11,-3.158418594436212,-3.265325890854001
1166,race-color,stereo,-54.3218954205513,-53.99785301089287,15,15,-3.62145969470342,-3.599856867392858
1167,race-color,stereo,-11.556489346548915,-10.859606878831983,9,9,-1.2840543718387682,-1.206622986536887
1168,religion,stereo,-23.57202845439315,-22.5445311749354,13,13,-1.8132329580302422,-1.7341947057642615
1169,sexual-orientation,stereo,-29.281626684591174,-35.86052060127258,10,10,-2.9281626684591173,-3.5860520601272583
1170,socioeconomic,stereo,-22.325927514582872,-22.537746276706457,17,17,-1.3132898537989925,-1.3257497809827328
1171,race-color,stereo,-51.911553908197675,-51.608105835388415,20,20,-2.595577695409884,-2.580405291769421
1172,socioeconomic,stereo,-49.0981237962842,-45.85018949210644,16,16,-3.0686327372677624,-2.8656368432566524
1173,race-color,stereo,-13.9636209346354,-14.44617916457355,6,6,-2.327270155772567,-2.407696527428925
1174,socioeconomic,stereo,-29.331418931484222,-29.35752472281456,8,8,-3.666427366435528,-3.66969059035182
1175,sexual-orientation,stereo,-12.696682587265968,-13.583431251347065,6,6,-2.116113764544328,-2.263905208557844
1176,religion,stereo,-39.50076135061681,-39.05576051399112,16,16,-2.468797584413551,-2.440985032124445
1177,socioeconomic,stereo,-34.0778986568439,-35.09285058619571,17,17,-2.004582273931994,-2.064285328599748
1178,sexual-orientation,stereo,-46.28722527064383,-45.68882853817195,15,15,-3.085815018042922,-3.0459219025447966
1179,race-color,stereo,-47.27342831529677,-47.3537681135349,21,21,-2.251115634061751,-2.254941338739757
1180,race-color,stereo,-28.699847186377156,-29.21099093837256,13,13,-2.2076805527982426,-2.2469993029517354
1181,age,stereo,-15.96097095636651,-16.38148436555639,11,11,-1.4509973596696826,-1.4892258514142171
1182,gender,antistereo,-40.66432195901871,-46.828131686896086,11,11,-3.6967565417289734,-4.257102880626917
1183,socioeconomic,stereo,-97.381055786871,-105.09223057128838,51,51,-1.9094324664092353,-2.0606319719860466
1184,sexual-orientation,stereo,-14.32803126424551,-17.655903846025467,7,7,-2.04686160917793,-2.522271978003638
1185,race-color,stereo,-34.73819312415617,-35.61040499023511,16,16,-2.1711370702597605,-2.2256503118896944
1186,race-color,stereo,-38.20455287396908,-37.8327668197453,14,14,-2.728896633854934,-2.7023404871246646
1187,socioeconomic,stereo,-57.435826897621155,-58.27477763593197,20,20,-2.871791344881058,-2.9137388817965983
1188,socioeconomic,antistereo,-25.070552239194512,-23.948098682798445,14,14,-1.7907537313710367,-1.7105784773427462
1189,disability,stereo,-53.48973538354039,-55.01080570369959,15,15,-3.565982358902693,-3.667387046913306
1190,gender,stereo,-22.92956321290694,-24.829141589812934,14,14,-1.6378259437790672,-1.7735101135580666
1191,age,stereo,-26.54341547237709,-27.232023522024974,21,21,-1.26397216535129,-1.2967630248583322
1192,sexual-orientation,stereo,-31.371171877719462,-32.75729045411572,14,14,-2.240797991265676,-2.3398064610082656
1193,race-color,stereo,-23.725245453650132,-23.128597445786,12,12,-1.9771037878041777,-1.9273831204821665
1194,nationality,stereo,-15.839726603357121,-14.288239585701376,14,14,-1.1314090430969372,-1.0205885418358125
1195,nationality,stereo,-26.034055061638355,-22.897968899458647,10,10,-2.6034055061638357,-2.2897968899458645
1196,race-color,stereo,-26.101664294488728,-27.838328727986664,15,15,-1.7401109529659151,-1.8558885818657775
1197,religion,stereo,-38.722150119021535,-38.9249060228467,15,15,-2.5814766746014355,-2.5949937348564465
1198,nationality,antistereo,-42.5592246055603,-45.85503530502319,6,6,-7.093204100926717,-7.642505884170532
1199,race-color,stereo,-18.57830901927082,-17.133850150508806,9,9,-2.0642565576967575,-1.9037611278343118
1200,race-color,antistereo,-29.36123807914555,-30.073760339990258,10,10,-2.936123807914555,-3.0073760339990256
1201,gender,antistereo,-68.66569686471485,-65.51227222650778,19,19,-3.6139840455113075,-3.4480143277109354
1202,race-color,antistereo,-40.80905059305951,-41.07689618313452,16,16,-2.5505656620662194,-2.5673060114459076
1203,race-color,stereo,-42.21981976926327,-47.4283398501575,13,13,-3.247678443789482,-3.6483338346275
1204,socioeconomic,stereo,-44.13970508053899,-44.11547002196312,16,16,-2.7587315675336868,-2.757216876372695
1205,nationality,stereo,-121.70559662475716,-119.38214179867646,37,37,-3.2893404493177614,-3.2265443729372016
1206,disability,stereo,-104.19077818543883,-105.51316463682451,44,44,-2.3679722314872462,-2.3980264690187387
1207,race-color,stereo,-48.06459505436942,-48.523365714005195,22,22,-2.1847543206531554,-2.2056075324547817
1208,gender,antistereo,-39.585551753640175,-40.210290871560574,10,10,-3.9585551753640176,-4.021029087156057
1209,sexual-orientation,stereo,-30.352826692163944,-30.010340750217438,11,11,-2.759347881105813,-2.7282127954743127
1210,religion,stereo,-8.27541671693325,-8.4508738219738,9,9,-0.9194907463259168,-0.9389859802193112
1211,race-color,antistereo,-61.43168329820037,-61.06483348086476,18,18,-3.412871294344465,-3.392490748936931
1212,socioeconomic,stereo,-32.23202060163021,-32.49926238693297,17,17,-1.8960012118606007,-1.91172131687841
1213,race-color,stereo,-20.60684276930988,-19.282759118825197,6,6,-3.4344737948849797,-3.213793186470866
1214,sexual-orientation,stereo,-25.218739543110132,-27.300051022320986,9,9,-2.8020821714566813,-3.0333390024801097
1215,socioeconomic,stereo,-8.110361900180578,-8.988283287733793,6,6,-1.3517269833634298,-1.498047214622299
1216,physical-appearance,stereo,-41.99054330587387,-38.985462717711926,15,15,-2.7993695537249246,-2.5990308478474615
1217,nationality,stereo,-58.76075025741011,-61.36993810441345,19,19,-3.0926710661794794,-3.22999674233755
1218,nationality,stereo,-48.54312462056987,-45.92655232711695,15,15,-3.2362083080379915,-3.0617701551411303
1219,gender,stereo,-20.401336956652813,-19.057405443745665,15,15,-1.3600891304435208,-1.270493696249711
1220,gender,antistereo,-25.979082195088267,-31.31453998014331,12,12,-2.1649235162573555,-2.609544998345276
1221,socioeconomic,stereo,-29.954060948453844,-28.104355439834762,14,14,-2.1395757820324173,-2.0074539599881973
1222,race-color,stereo,-61.15817477926612,-58.56785771995783,20,20,-3.057908738963306,-2.9283928859978916
1223,race-color,stereo,-55.92618501279503,-55.84905149554834,16,16,-3.4953865632996894,-3.490565718471771
1224,sexual-orientation,stereo,-22.8849215079681,-22.97029754135292,15,15,-1.52566143386454,-1.531353169423528
1225,gender,stereo,-46.617353642359376,-43.25708875642158,18,18,-2.5898529801310763,-2.403171597578977
1226,race-color,stereo,-22.388880401849747,-22.71256671100855,10,10,-2.2388880401849747,-2.271256671100855
1227,gender,stereo,-47.140778629574925,-46.63667296501808,22,22,-2.1427626649806784,-2.1198487711371854
1228,race-color,stereo,-22.662452164804563,-27.615668097743765,13,13,-1.7432655511388124,-2.124282161364905
1229,disability,stereo,-24.60147086204961,-24.27719783037901,13,13,-1.8924208355422776,-1.8674767561830008
1230,race-color,stereo,-24.53130103868898,-22.90675338386791,11,11,-2.2301182762444527,-2.0824321258061733
1231,sexual-orientation,stereo,-15.309974577277899,-16.41892051883042,8,8,-1.9137468221597373,-2.0523650648538023
1232,disability,stereo,-22.725163198338123,-22.823142791392456,11,11,-2.0659239271216476,-2.07483116285386
1233,socioeconomic,stereo,-59.91609498648904,-56.153361088829115,23,23,-2.6050476081082192,-2.441450482123005
1234,socioeconomic,stereo,-62.80324447341263,-63.730637008324265,17,17,-3.6943084984360373,-3.7488610004896628
1235,age,stereo,-26.50557928532362,-30.51613911986351,13,13,-2.038890714255663,-2.3473953169125776
1236,religion,stereo,-20.802890732884407,-20.938731998205185,8,8,-2.600361341610551,-2.617341499775648
1237,race-color,stereo,-36.16246426757425,-35.12029014993459,13,13,-2.7817280205826345,-2.7015607807641993
1238,gender,stereo,-43.88322139158845,-44.78587022423744,12,12,-3.656935115965704,-3.732155852019787
1239,gender,stereo,-42.17608904093504,-43.378363616764545,13,13,-3.244314541610388,-3.3367972012895804
1240,sexual-orientation,stereo,-29.07818970036169,-29.697425459627993,22,22,-1.321735895470986,-1.349882975437636
1241,religion,stereo,-58.150853753089905,-57.01521468907595,22,22,-2.6432206251404504,-2.5916006676852703
1242,gender,stereo,-48.12301208358258,-48.54321146244183,25,25,-1.9249204833433031,-1.9417284584976733
1243,race-color,antistereo,-14.466445967555046,-15.970251119928434,9,9,-1.607382885283894,-1.774472346658715
1244,race-color,stereo,-7.318966106977314,-12.067599352449179,8,8,-0.9148707633721642,-1.5084499190561473
1245,race-color,stereo,-26.06199103500694,-26.633525608107448,19,19,-1.3716837386845757,-1.4017645056898658
1246,race-color,antistereo,-26.194055834785104,-27.023746002465487,10,10,-2.6194055834785104,-2.7023746002465487
1247,nationality,stereo,-57.46841361769475,-56.054171628900804,21,21,-2.736591124652131,-2.669246268042895
1248,race-color,stereo,-60.75940866023302,-61.765827629715204,34,34,-1.787041431183324,-1.8166419891092707
1249,race-color,antistereo,-32.71360484138131,-35.919219605624676,17,17,-1.924329696551842,-2.1128952709190987
1250,race-color,stereo,-50.53146669268608,-50.00396013259888,13,13,-3.887035899437391,-3.846458471738375
1251,race-color,stereo,-35.644555080652935,-35.28909195505548,12,12,-2.9703795900544114,-2.9407576629212904
1252,race-color,stereo,-76.07487006485462,-76.16916310787201,16,16,-4.754679379053414,-4.760572694242001
1253,gender,antistereo,-29.94693737104535,-31.055692558642477,14,14,-2.139066955074668,-2.218263754188748
1254,sexual-orientation,stereo,-33.591622054576874,-35.51230299472809,11,11,-3.0537838231433523,-3.228391181338917
1255,race-color,stereo,-46.113478392362595,-46.650192603468895,15,15,-3.074231892824173,-3.1100128402312595
1256,race-color,stereo,-50.23305542356684,-51.91324554581661,23,23,-2.184045887981167,-2.257097632426809
1257,race-color,antistereo,-45.42934956448153,-46.1486393136438,14,14,-3.244953540320109,-3.2963313795459857
1258,gender,stereo,-25.71382459474262,-24.549631658599537,16,16,-1.6071140371714137,-1.534351978662471
1259,socioeconomic,antistereo,-23.10199935734272,-23.65226619876921,14,14,-1.6501428112387657,-1.6894475856263722
1260,socioeconomic,stereo,-45.96431524679065,-49.39772405824624,20,20,-2.2982157623395323,-2.469886202912312
1261,nationality,stereo,-15.554002531411243,-17.29678580723703,12,12,-1.2961668776176036,-1.4413988172697525
1262,disability,stereo,-52.95089052169351,-52.83957884677511,27,27,-1.961144093396056,-1.9570214387694487
1263,nationality,stereo,-34.7017228435725,-35.25488006696105,14,14,-2.478694488826607,-2.5182057190686464
1264,race-color,antistereo,-31.019318626262248,-33.777345864567906,13,13,-2.3861014327894035,-2.598257374197531
1265,race-color,stereo,-18.95277930237353,-17.178096218965948,16,16,-1.1845487063983455,-1.0736310136853717
1266,socioeconomic,antistereo,-12.085318216821179,-12.322100496385247,9,9,-1.3428131352023531,-1.3691222773761385
1267,physical-appearance,stereo,-92.51431861706078,-95.50655027851462,35,35,-2.6432662462017364,-2.728758579386132
1268,socioeconomic,stereo,-46.37167237279937,-49.51442009699531,22,22,-2.1078032896726984,-2.2506554589543324
1269,religion,stereo,-87.583058311895,-90.64394564047689,36,36,-2.4328627308859723,-2.517887378902136
1270,gender,antistereo,-74.37031087139621,-73.41478928318247,22,22,-3.3804686759725553,-3.337035876508294
1271,gender,stereo,-26.486557602882385,-23.04026248306036,10,10,-2.6486557602882383,-2.304026248306036
1272,nationality,stereo,-39.7636930559529,-38.35461675131228,21,21,-1.8935091931406143,-1.826410321491061
1273,sexual-orientation,antistereo,-58.828245766460896,-59.44122764468193,26,26,-2.2626248371715727,-2.286201063256997
1274,race-color,stereo,-148.34135226160288,-148.08942962810397,39,39,-3.803624416964176,-3.797164862259076
1275,gender,stereo,-16.888020188198425,-17.111117700114846,11,11,-1.5352745625634932,-1.5555561545558951
1276,religion,stereo,-47.7462673461996,-46.99135197326541,22,22,-2.170284879372709,-2.1359705442393366
1277,nationality,antistereo,-36.85159765928984,-35.35632911324501,17,17,-2.167741038781755,-2.0797840654850006
1278,race-color,stereo,-60.5208120085299,-59.49323596805334,21,21,-2.8819434289776145,-2.833011236573969
1279,socioeconomic,stereo,-19.872709296643734,-14.562446884810925,11,11,-1.8066099360585213,-1.3238588077100841
