Stage,Architecture,Model_Size,Hidden_Size,Seed,Unique_Parameters,Total_Parameters,Effective_Depth,Shared_Ratio,Dataset,Category,Loop_Depth,Mean_Preference_Rate,Std_Preference_Rate,Mean_Effect_Size,Trajectory_Shape,Timestamp
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,6,4,0.5,0.5477225575051661,0.1240657806396485,OSCILLATING,2026-07-27T10:41:32.502905Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,7,4,0.35714285714285715,0.4972451580988468,-0.06912372763593108,OSCILLATING,2026-07-27T10:41:32.503106Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,8,4,0.2222222222222222,0.44095855184409843,-0.2731400065951877,OSCILLATING,2026-07-27T10:41:32.503305Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,ALL,6,0.3787878787878788,0.4863147916767487,-0.10135661249918348,OSCILLATING,2026-07-27T10:41:32.504036Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,0,6,0.23880597014925373,0.42957174723720287,-0.1177688435224469,CONVERGENT,2026-07-27T10:41:32.504700Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,1,6,0.2857142857142857,0.4629100498862757,-0.10541792899843243,OSCILLATING,2026-07-27T10:41:32.504936Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,2,6,0.5789473684210527,0.5003554924018236,-0.013243583634207324,AMPLIFYING,2026-07-27T10:41:32.505151Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,3,6,0.2857142857142857,0.48795003647426666,-0.06269089056521082,CONVERGENT,2026-07-27T10:41:32.505355Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,4,6,0.2916666666666667,0.4643056214875365,-0.3140219595697191,OSCILLATING,2026-07-27T10:41:32.505586Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,5,6,0.6666666666666666,0.49236596391733095,0.06398656653542822,OSCILLATING,2026-07-27T10:41:32.505788Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,6,6,0.6666666666666666,0.5163977794943223,0.12872398694356293,OSCILLATING,2026-07-27T10:41:32.505997Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,7,6,0.5,0.5188745216627708,-0.09070475418167298,OSCILLATING,2026-07-27T10:41:32.506197Z
stage2,VanillaBERT6,tiny,256,42,12846906,12846906,6,0.0,Multi-CrowS-Pairs,8,6,0.3333333333333333,0.5,-0.19511299663119847,OSCILLATING,2026-07-27T10:41:32.506492Z
