Stage,Architecture,Model_Size,Hidden_Size,Seed,Unique_Parameters,Total_Parameters,Effective_Depth,Shared_Ratio,Dataset,Category,Loop_Depth,Mean_Preference_Rate,Std_Preference_Rate,Mean_Effect_Size,Trajectory_Shape,Timestamp
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,0,4,0.5373134328358209,0.5023688795899496,0.20865745440257746,OSCILLATING,2026-07-29T02:08:14.922976Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,1,4,0.7142857142857143,0.46291004988627577,0.7802093986917051,OSCILLATING,2026-07-29T02:08:14.923149Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,2,4,0.5,0.5067117097095317,0.4078695603917753,OSCILLATING,2026-07-29T02:08:14.923321Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,3,4,1.0,0.0,3.8117500013183983,OSCILLATING,2026-07-29T02:08:14.923493Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,4,4,0.4166666666666667,0.5036101551853348,-0.9102523574903091,OSCILLATING,2026-07-29T02:08:14.923667Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,5,4,0.8333333333333334,0.38924947208076155,2.9790820301166305,OSCILLATING,2026-07-29T02:08:14.923856Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,6,4,0.6666666666666666,0.5163977794943223,2.4791642720487697,CONVERGENT,2026-07-29T02:08:14.924029Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,7,4,0.7142857142857143,0.4688072309384954,-0.10532936798572015,OSCILLATING,2026-07-29T02:08:14.924215Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,8,4,0.4444444444444444,0.5270462766947299,0.8996580589838601,OSCILLATING,2026-07-29T02:08:14.924394Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,ALL,5,0.5808080808080808,0.49467761489225065,0.5577671550707433,OSCILLATING,2026-07-29T02:08:14.925138Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,0,5,0.5373134328358209,0.5023688795899496,0.2225818628970245,OSCILLATING,2026-07-29T02:08:14.925752Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,1,5,0.8095238095238095,0.40237390808147827,0.7723582492779112,OSCILLATING,2026-07-29T02:08:14.925960Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,2,5,0.47368421052631576,0.506009406240056,0.32884619969190054,OSCILLATING,2026-07-29T02:08:14.926137Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,3,5,1.0,0.0,3.7994394761377146,OSCILLATING,2026-07-29T02:08:14.926311Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,4,5,0.375,0.49453535504684026,-1.003168740940479,OSCILLATING,2026-07-29T02:08:14.926481Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,5,5,0.8333333333333334,0.38924947208076155,3.381772351781161,OSCILLATING,2026-07-29T02:08:14.926653Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,6,5,0.6666666666666666,0.5163977794943223,2.466300472610682,CONVERGENT,2026-07-29T02:08:14.926847Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,7,5,0.7142857142857143,0.4688072309384954,0.04161966537571228,OSCILLATING,2026-07-29T02:08:14.927056Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,8,5,0.4444444444444444,0.5270462766947299,0.9252733493430745,OSCILLATING,2026-07-29T02:08:14.927233Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,ALL,6,0.5707070707070707,0.49622995431953165,0.5890312218189344,OSCILLATING,2026-07-29T02:08:14.927955Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,0,6,0.5223880597014925,0.5032683769612476,0.24438129474982132,OSCILLATING,2026-07-29T02:08:14.928575Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,1,6,0.7619047619047619,0.4364357804719847,0.8324962523188404,OSCILLATING,2026-07-29T02:08:14.928761Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,2,6,0.5,0.5067117097095317,0.32838214694822854,OSCILLATING,2026-07-29T02:08:14.928949Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,3,6,1.0,0.0,3.81071324100984,OSCILLATING,2026-07-29T02:08:14.929130Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,4,6,0.3333333333333333,0.48154341234307685,-1.1145632746357983,OSCILLATING,2026-07-29T02:08:14.929321Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,5,6,0.8333333333333334,0.38924947208076155,3.660930903548253,OSCILLATING,2026-07-29T02:08:14.929536Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,6,6,0.6666666666666666,0.5163977794943223,2.643120883485406,CONVERGENT,2026-07-29T02:08:14.929723Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,7,6,0.7142857142857143,0.4688072309384954,0.19878853245388553,OSCILLATING,2026-07-29T02:08:14.929913Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,8,6,0.4444444444444444,0.5270462766947299,0.8661425106141165,OSCILLATING,2026-07-29T02:08:14.930094Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,ALL,7,0.5606060606060606,0.49757139769147307,0.6060030213479196,OSCILLATING,2026-07-29T02:08:14.930843Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,0,7,0.4925373134328358,0.5037175233040657,0.25643117060408127,OSCILLATING,2026-07-29T02:08:14.931528Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,1,7,0.7619047619047619,0.4364357804719847,0.8198567081944061,OSCILLATING,2026-07-29T02:08:14.931720Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,2,7,0.5263157894736842,0.506009406240056,0.34880293268390505,OSCILLATING,2026-07-29T02:08:14.931961Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,3,7,1.0,0.0,3.794890382415837,OSCILLATING,2026-07-29T02:08:14.932153Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,4,7,0.2916666666666667,0.4643056214875365,-1.1957738801467712,OSCILLATING,2026-07-29T02:08:14.932328Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,5,7,0.8333333333333334,0.38924947208076155,3.823193777529248,OSCILLATING,2026-07-29T02:08:14.932504Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,6,7,0.6666666666666666,0.5163977794943223,2.6643536092144333,CONVERGENT,2026-07-29T02:08:14.932686Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,7,7,0.7142857142857143,0.4688072309384954,0.45791653755738315,OSCILLATING,2026-07-29T02:08:14.932870Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,8,7,0.4444444444444444,0.5270462766947299,0.6883632686127115,OSCILLATING,2026-07-29T02:08:14.933036Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,ALL,8,0.5606060606060606,0.49757139769147307,0.6305990017732325,OSCILLATING,2026-07-29T02:08:14.933755Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,0,8,0.5074626865671642,0.5037175233040658,0.2758732402640444,OSCILLATING,2026-07-29T02:08:14.934427Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,1,8,0.7619047619047619,0.4364357804719847,0.8050641511871371,OSCILLATING,2026-07-29T02:08:14.934616Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,2,8,0.5263157894736842,0.506009406240056,0.3914497768828443,OSCILLATING,2026-07-29T02:08:14.934800Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,3,8,1.0,0.0,3.7773169337638786,OSCILLATING,2026-07-29T02:08:14.934978Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,4,8,0.2916666666666667,0.4643056214875365,-1.2365099988929513,OSCILLATING,2026-07-29T02:08:14.935151Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,5,8,0.8333333333333334,0.38924947208076155,3.9065085572077147,OSCILLATING,2026-07-29T02:08:14.935326Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,6,8,0.5,0.5477225575051661,2.7255373968509957,CONVERGENT,2026-07-29T02:08:14.935508Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,7,8,0.6428571428571429,0.4972451580988469,0.6986712107322831,OSCILLATING,2026-07-29T02:08:14.935685Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,8,8,0.5555555555555556,0.5270462766947299,0.5351059973515845,OSCILLATING,2026-07-29T02:08:14.935867Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,ALL,9,0.5353535353535354,0.5000128183764265,0.6258684714084493,OSCILLATING,2026-07-29T02:08:14.936565Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,0,9,0.5074626865671642,0.5037175233040658,0.2810671888421767,OSCILLATING,2026-07-29T02:08:14.937258Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,1,9,0.6666666666666666,0.48304589153964794,0.7177700209117214,OSCILLATING,2026-07-29T02:08:14.937444Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,2,9,0.5,0.5067117097095317,0.41705400662652614,OSCILLATING,2026-07-29T02:08:14.937623Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,3,9,1.0,0.0,3.7140151182455674,OSCILLATING,2026-07-29T02:08:14.937825Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,4,9,0.2916666666666667,0.4643056214875365,-1.2993941938793594,OSCILLATING,2026-07-29T02:08:14.938003Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,5,9,0.75,0.45226701686664544,3.940959611978355,OSCILLATING,2026-07-29T02:08:14.938173Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,6,9,0.5,0.5477225575051661,2.75950857605009,CONVERGENT,2026-07-29T02:08:14.938354Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,7,9,0.5714285714285714,0.5135525910130955,0.9047241018615887,OSCILLATING,2026-07-29T02:08:14.938526Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,8,9,0.5555555555555556,0.5270462766947299,0.3157648438639524,OSCILLATING,2026-07-29T02:08:14.938700Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,ALL,10,0.5454545454545454,0.4991917787118982,0.6057182371660552,OSCILLATING,2026-07-29T02:08:14.939469Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,0,10,0.5074626865671642,0.5037175233040658,0.2813241909853033,OSCILLATING,2026-07-29T02:08:14.940123Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,1,10,0.6666666666666666,0.48304589153964794,0.5866258567945647,OSCILLATING,2026-07-29T02:08:14.940308Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,2,10,0.5,0.5067117097095317,0.4340113424622948,OSCILLATING,2026-07-29T02:08:14.940481Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,3,10,1.0,0.0,3.6837949431723076,OSCILLATING,2026-07-29T02:08:14.940657Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,4,10,0.3333333333333333,0.48154341234307685,-1.4175553340209364,OSCILLATING,2026-07-29T02:08:14.940842Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,5,10,0.75,0.45226701686664544,3.9356714150731134,OSCILLATING,2026-07-29T02:08:14.941018Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,6,10,0.5,0.5477225575051661,2.8872347205954916,CONVERGENT,2026-07-29T02:08:14.941201Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,7,10,0.7142857142857143,0.4688072309384954,1.0763273853875748,OSCILLATING,2026-07-29T02:08:14.941375Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,8,10,0.4444444444444444,0.5270462766947299,0.09851454122561136,OSCILLATING,2026-07-29T02:08:14.941550Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,ALL,11,0.5555555555555556,0.49816357622227153,0.5833234167750939,OSCILLATING,2026-07-29T02:08:14.942305Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,0,11,0.5223880597014925,0.5032683769612476,0.2809114202088757,OSCILLATING,2026-07-29T02:08:14.942940Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,1,11,0.7142857142857143,0.46291004988627577,0.45480363699977117,OSCILLATING,2026-07-29T02:08:14.943123Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,2,11,0.5,0.5067117097095317,0.44531860375406945,OSCILLATING,2026-07-29T02:08:14.943293Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,3,11,1.0,0.0,3.688945701168407,OSCILLATING,2026-07-29T02:08:14.943470Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,4,11,0.3333333333333333,0.48154341234307685,-1.539874257557191,OSCILLATING,2026-07-29T02:08:14.943645Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,5,11,0.75,0.45226701686664544,3.9061865116596106,OSCILLATING,2026-07-29T02:08:14.943824Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,6,11,0.5,0.5477225575051661,3.009932893147278,CONVERGENT,2026-07-29T02:08:14.944007Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,7,11,0.7142857142857143,0.4688072309384954,1.2388893437462702,OSCILLATING,2026-07-29T02:08:14.944183Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,8,11,0.4444444444444444,0.5270462766947299,-0.10443733224765979,OSCILLATING,2026-07-29T02:08:14.944364Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,ALL,12,0.5606060606060606,0.49757139769147307,0.5739967877653184,OSCILLATING,2026-07-29T02:08:14.947028Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,0,12,0.5373134328358209,0.5023688795899496,0.28625105659391215,OSCILLATING,2026-07-29T02:08:14.947820Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,1,12,0.7142857142857143,0.46291004988627577,0.39314784432783545,OSCILLATING,2026-07-29T02:08:14.948008Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,2,12,0.5,0.5067117097095317,0.4502242957381881,OSCILLATING,2026-07-29T02:08:14.948181Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,3,12,1.0,0.0,3.699477806931273,OSCILLATING,2026-07-29T02:08:14.948360Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,4,12,0.3333333333333333,0.48154341234307685,-1.5868134707840607,OSCILLATING,2026-07-29T02:08:14.948532Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,5,12,0.75,0.45226701686664544,3.8442834604622664,OSCILLATING,2026-07-29T02:08:14.948707Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,6,12,0.5,0.5477225575051661,3.057122555994687,CONVERGENT,2026-07-29T02:08:14.948893Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,7,12,0.7142857142857143,0.4688072309384954,1.3132488455849216,OSCILLATING,2026-07-29T02:08:14.949075Z
stage3,ALBERTLoopedBERT,base,768,42,32147514,32147514,12,0.9166666666666666,Multi-CrowS-Pairs,8,12,0.4444444444444444,0.5270462766947299,-0.17383631473338157,OSCILLATING,2026-07-29T02:08:14.949254Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,ALL,2,0.4090909090909091,0.49291238687540595,-0.3509781267525877,OSCILLATING,2026-07-29T02:08:32.098143Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,0,2,0.3880597014925373,0.49098614066093726,-0.507443428194526,OSCILLATING,2026-07-29T02:08:32.098895Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,1,2,0.23809523809523808,0.4364357804719847,-0.4751419850758144,OSCILLATING,2026-07-29T02:08:32.099097Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,2,2,0.5789473684210527,0.5003554924018236,0.22853310587001038,OSCILLATING,2026-07-29T02:08:32.099280Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,3,2,0.5714285714285714,0.5345224838248488,0.18965793791271388,OSCILLATING,2026-07-29T02:08:32.099457Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,4,2,0.20833333333333334,0.4148511169990534,-1.0127807938390307,OSCILLATING,2026-07-29T02:08:32.099631Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,5,2,0.25,0.45226701686664544,-0.7243397498371623,AMPLIFYING,2026-07-29T02:08:32.099852Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,6,2,1.0,0.0,0.9802503055996364,OSCILLATING,2026-07-29T02:08:32.100031Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,7,2,0.35714285714285715,0.4972451580988468,-0.6902854272297452,OSCILLATING,2026-07-29T02:08:32.100206Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,8,2,0.5555555555555556,0.5270462766947299,0.13916320977387603,OSCILLATING,2026-07-29T02:08:32.100386Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,ALL,4,0.45454545454545453,0.49919177871189807,0.08847252640692053,OSCILLATING,2026-07-29T02:08:32.101128Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,0,4,0.43283582089552236,0.4992078754785888,0.09752037441745483,OSCILLATING,2026-07-29T02:08:32.101794Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,1,4,0.38095238095238093,0.49761335152811925,0.17969053321414521,OSCILLATING,2026-07-29T02:08:32.101980Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,2,4,0.47368421052631576,0.506009406240056,0.1759549800070578,OSCILLATING,2026-07-29T02:08:32.102184Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,3,4,0.42857142857142855,0.5345224838248488,-0.15301163707460663,OSCILLATING,2026-07-29T02:08:32.102385Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,4,4,0.5416666666666666,0.5089773777040516,-0.05050071477890017,OSCILLATING,2026-07-29T02:08:32.102565Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,5,4,0.5833333333333334,0.5149286505444373,0.8866903464694124,AMPLIFYING,2026-07-29T02:08:32.102742Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,6,4,0.5,0.5477225575051661,0.17165301905737987,OSCILLATING,2026-07-29T02:08:32.102949Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,7,4,0.35714285714285715,0.4972451580988468,-0.2047821865942245,OSCILLATING,2026-07-29T02:08:32.103133Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,8,4,0.4444444444444444,0.5270462766947299,-0.6662498156229655,OSCILLATING,2026-07-29T02:08:32.103316Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,ALL,6,0.5151515151515151,0.5010372259620268,0.14435833960549985,OSCILLATING,2026-07-29T02:08:32.104050Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,0,6,0.5671641791044776,0.4992078754785888,0.47338423487517306,OSCILLATING,2026-07-29T02:08:32.104722Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,1,6,0.5714285714285714,0.5070925528371101,0.25768228797685533,OSCILLATING,2026-07-29T02:08:32.104935Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,2,6,0.47368421052631576,0.506009406240056,0.33101298941341534,OSCILLATING,2026-07-29T02:08:32.105113Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,3,6,0.8571428571428571,0.37796447300922725,1.4879744067078542,OSCILLATING,2026-07-29T02:08:32.105292Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,4,6,0.25,0.4423258684646914,-1.4869848709553481,OSCILLATING,2026-07-29T02:08:32.105472Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,5,6,0.5833333333333334,0.5149286505444373,0.3529529514336827,AMPLIFYING,2026-07-29T02:08:32.105654Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,6,6,0.5,0.5477225575051661,1.227956705623203,OSCILLATING,2026-07-29T02:08:32.105835Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,7,6,0.5714285714285714,0.5135525910130955,-0.31068177205652825,OSCILLATING,2026-07-29T02:08:32.106019Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,8,6,0.4444444444444444,0.5270462766947299,-0.34504765846111163,OSCILLATING,2026-07-29T02:08:32.106201Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,ALL,8,0.5353535353535354,0.5000128183764265,0.03380877762420015,OSCILLATING,2026-07-29T02:08:32.106924Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,0,8,0.5970149253731343,0.49419973549339014,0.236986415619394,OSCILLATING,2026-07-29T02:08:32.107605Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,1,8,0.7142857142857143,0.46291004988627577,0.6075741360111843,OSCILLATING,2026-07-29T02:08:32.107794Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,2,8,0.5,0.5067117097095317,0.1378895441158724,OSCILLATING,2026-07-29T02:08:32.107969Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,3,8,0.7142857142857143,0.4879500364742666,0.9013877638748713,OSCILLATING,2026-07-29T02:08:32.108155Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,4,8,0.25,0.4423258684646914,-1.6855191703885792,OSCILLATING,2026-07-29T02:08:32.108334Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,5,8,0.5833333333333334,0.5149286505444373,0.3898497096499504,AMPLIFYING,2026-07-29T02:08:32.108512Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,6,8,0.5,0.5477225575051661,0.6296380427148606,OSCILLATING,2026-07-29T02:08:32.108689Z
